Date,Nifty
Apr-21-2022,17392.6
Apr-22-2022,17172
Apr-25-2022,16954
Apr-26-2022,17200.8
Apr-27-2022,17038.4
Apr-28-2022,17245
Apr-29-2022,17102.5
May-04-2022,16677.6
May-05-2022,16682.7
May-06-2022,16411.3
May-09-2022,16301.9
May-10-2022,16240
May-11-2022,16167.1
May-12-2022,15808
May-13-2022,15782.1
May-16-2022,15864.5
May-17-2022,16259.3
May-18-2022,16240.3
May-19-2022,15809.4
May-20-2022,16266.1
May-23-2022,16214.7
May-24-2022,16125.1
May-25-2022,16025.8
May-26-2022,16170.1
May-27-2022,16352.5
May-30-2022,16661.4
May-31-2022,16584.5
Jun-01-2022,16522.8
Jun-02-2022,16628
Jun-03-2022,16584.3
Jun-06-2022,16569.5
Jun-07-2022,16416.3
Jun-08-2022,16356.3
Jun-09-2022,16478.1
Jun-10-2022,16201.8
Jun-13-2022,15774.4
Jun-14-2022,15732.1
Jun-15-2022,15692.1
Jun-16-2022,15360.6
Jun-17-2022,15293.5
Jun-20-2022,15350.1
Jun-21-2022,15638.8
Jun-22-2022,15413.3
Jun-23-2022,15556.6
Jun-24-2022,15699.3
Jun-27-2022,15832
Jun-28-2022,15850.2
Jun-29-2022,15799.1
Jun-30-2022,15780.3
Jul-01-2022,15752
Jul-04-2022,15835.4
Jul-05-2022,15810.9
Jul-06-2022,15989.8
Jul-07-2022,16132.9
Jul-08-2022,16220.6
Jul-11-2022,16216
Jul-12-2022,16058.3
Jul-13-2022,15966.6
Jul-14-2022,15938.6
Jul-15-2022,16049.2
Jul-18-2022,16278.5
Jul-19-2022,16340.5
Jul-20-2022,16520.8
Jul-21-2022,16605.3
Jul-22-2022,16719.5
Jul-25-2022,16631
Jul-26-2022,16483.8
Jul-27-2022,16641.8
Jul-28-2022,16929.6
Jul-29-2022,17158.3
Aug-01-2022,17340
Aug-02-2022,17345.5
Aug-03-2022,17388.2
Aug-04-2022,17382
Aug-05-2022,17397.5
Aug-08-2022,17525.1
Aug-10-2022,17534.8
Aug-11-2022,17659
Aug-12-2022,17698.2
Aug-17-2022,17929.05
Aug-18-2022,17956.5
Aug-19-2022,17758.5
Aug-22-2022,17490.70
Aug-23-2022,17577.50
Aug-24-2022,17605.00
Aug-25-2022,17522.50
Aug-26-2022,17558.90
Aug-29-2022,17312.90
Aug-30-2022,17759.30
Sep-01-2022,17542.80
Sep-02-2022,17539.50
Sep-05-2022,17665.80
Sep-06-2022,17655.60
Sep-07-2022,17624.40
Sep-08-2022,17798.80
Sep-09-2022,17833.30
Sep-12-2022,17936.30
Sep-13-2022,18070.00
Sep-14-2022,18003.80
Sep-15-2022,17877.40
Sep-16-2022,17530.80
Sep-19-2022,17622.30
Sep-20-2022,17816.30
Sep-21-2022,17718.30
Sep-22-2022,17629.80
Sep-23-2022,17327.30
Sep-26-2022,17016.30
Sep-27-2022,17007.40
Sep-28-2022,16858.60
Sep-29-2022,16818.10
Sep-30-2022,17094.30
Oct-03-2022,16887.30
Oct-06-2022,17331.80
Oct-07-2022,17314.70
Oct-10-2022,17241.00
Oct-11-2022,16983.50
